Date,Open,High,Low,Close,Adj Close,Volume
2023-04-03,0.303500,0.309500,0.303100,0.308700,0.308700,124720364
2023-04-04,0.309700,0.312900,0.306500,0.306500,0.306500,124957453
2023-04-05,0.310100,0.313600,0.307000,0.308000,0.308000,106967482
2023-04-06,0.309700,0.309700,0.306100,0.307900,0.307900,99337843
2023-04-11,0.307900,0.310400,0.304700,0.310000,0.310000,111474737
2023-04-12,0.308500,0.313300,0.307400,0.307800,0.307800,100421551
2023-04-13,0.308500,0.308500,0.303400,0.307700,0.307700,117829521
2023-04-14,0.307700,0.308400,0.305400,0.306100,0.306100,82096545
2023-04-17,0.307000,0.310500,0.306400,0.307900,0.307900,107629143
2023-04-18,0.308800,0.312600,0.307400,0.311800,0.311800,98317495
2023-04-19,0.308800,0.309400,0.285200,0.286000,0.286000,466088167
2023-04-20,0.285300,0.288100,0.271900,0.281500,0.281500,286816690
2023-04-21,0.275600,0.277600,0.265000,0.269400,0.269400,354725212
2023-04-24,0.268600,0.273900,0.264300,0.265900,0.265900,168059623
2023-04-25,0.264300,0.265000,0.257500,0.259600,0.259600,158530353
2023-04-26,0.259700,0.264200,0.255200,0.262400,0.262400,144975604
2023-04-27,0.262000,0.269800,0.261300,0.269300,0.269300,107065900
2023-04-28,0.270700,0.270800,0.261300,0.266900,0.266900,107476874
2023-05-02,0.267500,0.268500,0.259100,0.259700,0.259700,101761246
2023-05-03,0.260500,0.262300,0.248200,0.248200,0.248200,180167277
2023-05-04,0.246900,0.250500,0.243500,0.248700,0.248700,122087276
2023-05-05,0.248000,0.269400,0.248000,0.268800,0.268800,225106632
2023-05-08,0.271800,0.273000,0.263600,0.268200,0.268200,141903373
2023-05-09,0.269100,0.270500,0.265800,0.267100,0.267100,90632071
2023-05-10,0.269400,0.282400,0.268000,0.277600,0.277600,267221413
2023-05-11,0.272300,0.277300,0.267300,0.271200,0.271200,161571880
2023-05-12,0.271200,0.275900,0.270700,0.272700,0.272700,67833901
2023-05-15,0.271700,0.273800,0.265900,0.268300,0.268300,100413589
2023-05-16,0.259400,0.267200,0.253700,0.262300,0.262300,231052823
2023-05-17,0.266000,0.269200,0.263500,0.266000,0.266000,105290752
2023-05-18,0.266200,0.270500,0.263600,0.263600,0.263600,105879121
2023-05-19,0.265800,0.270600,0.263400,0.269400,0.269400,106043800
2023-05-22,0.269400,0.274100,0.268500,0.273000,0.273000,66459734
2023-05-23,0.273100,0.275700,0.271600,0.275000,0.275000,69897114
2023-05-24,0.274000,0.274400,0.266000,0.266400,0.266400,80035792
2023-05-25,0.266000,0.266300,0.258000,0.260000,0.260000,110638223
2023-05-26,0.260000,0.262700,0.254600,0.258500,0.258500,153213409
2023-05-29,0.259600,0.261900,0.254700,0.254700,0.254700,80104783
2023-05-30,0.255200,0.258400,0.251800,0.252000,0.252000,66578132
2023-05-31,0.251000,0.251700,0.245600,0.247800,0.247800,148176268
2023-06-01,0.249900,0.252200,0.246500,0.249800,0.249800,78994534
2023-06-02,0.251800,0.254600,0.249500,0.252300,0.252300,90798750
2023-06-05,0.252100,0.254800,0.247700,0.247700,0.247700,98192988
2023-06-06,0.246200,0.250600,0.243000,0.250600,0.250600,108838268
2023-06-07,0.251500,0.253600,0.248500,0.249800,0.249800,102587094
2023-06-08,0.250000,0.256600,0.247200,0.250700,0.250700,156346132
2023-06-09,0.250700,0.254900,0.247300,0.250700,0.250700,139799630
2023-06-12,0.250500,0.250800,0.245600,0.246100,0.246100,161072445
2023-06-13,0.248700,0.249400,0.245000,0.246500,0.246500,96184752
2023-06-14,0.247000,0.262500,0.246100,0.257700,0.257700,210921693
2023-06-15,0.260000,0.260900,0.252500,0.257400,0.257400,138331777
2023-06-16,0.258300,0.261900,0.255500,0.259000,0.259000,197332403
2023-06-19,0.258600,0.263900,0.256900,0.262600,0.262600,114210136
2023-06-20,0.266000,0.269900,0.262900,0.264100,0.264100,140965086
2023-06-21,0.265200,0.267400,0.259900,0.267000,0.267000,107023400
2023-06-22,0.263500,0.270000,0.254000,0.259400,0.259400,276946400
2023-06-23,0.260800,0.265000,0.255800,0.258000,0.258000,140707546
2023-06-26,0.256900,0.257600,0.249000,0.249000,0.249000,155570201
2023-06-27,0.248600,0.251700,0.244700,0.250700,0.250700,140597179
2023-06-28,0.251900,0.260600,0.249700,0.259500,0.259500,148083849
2023-06-29,0.260100,0.262300,0.256700,0.257600,0.257600,122511447
2023-06-30,0.258900,0.261000,0.257400,0.257800,0.257800,105311596
2023-07-03,0.258900,0.263700,0.257800,0.260000,0.260000,125260481
2023-07-04,0.260000,0.264700,0.260000,0.262500,0.262500,111245228
2023-07-05,0.262000,0.263500,0.260100,0.261200,0.261200,70439982
2023-07-06,0.260100,0.261000,0.253300,0.254000,0.254000,117485508
2023-07-07,0.254100,0.255600,0.252000,0.254100,0.254100,93934382
2023-07-10,0.253600,0.256600,0.251000,0.256600,0.256600,63391425
2023-07-11,0.256800,0.257900,0.253400,0.256300,0.256300,82513176
2023-07-12,0.256200,0.260500,0.255600,0.260300,0.260300,145776499
2023-07-13,0.262300,0.264000,0.259700,0.261000,0.261000,123904866
2023-07-14,0.262000,0.267000,0.261000,0.262400,0.262400,126707676
2023-07-17,0.262000,0.265900,0.261200,0.261800,0.261800,74724655
2023-07-18,0.261500,0.262800,0.258100,0.262800,0.262800,73000085
2023-07-19,0.262800,0.265000,0.260100,0.260900,0.260900,97123190
2023-07-20,0.260900,0.264100,0.260200,0.263500,0.263500,97019655
2023-07-21,0.263300,0.265100,0.262200,0.262600,0.262600,66908165
2023-07-24,0.261000,0.265800,0.260800,0.264900,0.264900,87002322
2023-07-25,0.265500,0.265500,0.260800,0.261300,0.261300,97946392
2023-07-26,0.260800,0.265000,0.260600,0.265000,0.265000,101524099
2023-07-27,0.265100,0.268800,0.264200,0.267000,0.267000,131388342
2023-07-28,0.265500,0.268400,0.264300,0.265000,0.265000,85200987
2023-07-31,0.266000,0.266200,0.261800,0.262300,0.262300,118233200
2023-08-01,0.264800,0.269900,0.263800,0.266300,0.266300,174230770
2023-08-02,0.266300,0.267500,0.263000,0.265000,0.265000,96946228
2023-08-03,0.263100,0.264100,0.254600,0.254600,0.254600,180792967
2023-08-04,0.255000,0.257200,0.249000,0.251300,0.251300,117585869
2023-08-07,0.250300,0.252700,0.248300,0.249100,0.249100,79403059
2023-08-08,0.247500,0.255000,0.245300,0.254500,0.254500,135490656
2023-08-09,0.258400,0.269000,0.255300,0.269000,0.269000,219991670
2023-08-10,0.269800,0.286000,0.269500,0.276400,0.276400,389197859
2023-08-11,0.292000,0.292000,0.274200,0.276000,0.276000,365536879
2023-08-14,0.278300,0.284400,0.277400,0.281900,0.281900,225266149
2023-08-16,0.280200,0.283400,0.278600,0.279100,0.279100,115050945
2023-08-17,0.278200,0.280800,0.275500,0.277500,0.277500,80521210
2023-08-18,0.275600,0.278200,0.274700,0.277100,0.277100,79153539
2023-08-21,0.277000,0.280700,0.276000,0.278300,0.278300,100435739
2023-08-22,0.278400,0.279500,0.274600,0.276200,0.276200,96967523
2023-08-23,0.276800,0.277700,0.274300,0.277300,0.277300,56748061
2023-08-24,0.278500,0.279400,0.274600,0.274600,0.274600,75348269
2023-08-25,0.274100,0.277200,0.272600,0.274500,0.274500,56888368
2023-08-28,0.276000,0.285700,0.275500,0.283700,0.283700,198262582
2023-08-29,0.287900,0.292200,0.282400,0.284000,0.284000,277881961
2023-08-30,0.284500,0.287600,0.283500,0.285900,0.285900,147351241
2023-08-31,0.286400,0.287700,0.285200,0.286500,0.286500,77494790
2023-09-01,0.288000,0.296300,0.287100,0.294400,0.294400,220630252
2023-09-04,0.297500,0.306700,0.296700,0.304600,0.304600,375147617
2023-09-05,0.306400,0.307900,0.303300,0.304700,0.304700,185985856
2023-09-06,0.303100,0.310900,0.302700,0.303600,0.303600,238144292
2023-09-07,0.303000,0.310000,0.301100,0.309900,0.309900,157027615
2023-09-08,0.311000,0.314200,0.309700,0.310600,0.310600,172928824
2023-09-11,0.311900,0.313500,0.306900,0.312600,0.312600,147902442
2023-09-12,0.314000,0.315600,0.312600,0.314800,0.314800,140177180
2023-09-13,0.314700,0.316600,0.310100,0.314000,0.314000,161363871
2023-09-14,0.312600,0.313000,0.304300,0.310800,0.310800,230859349
2023-09-15,0.311000,0.316400,0.309200,0.314400,0.314400,236580475
2023-09-18,0.315100,0.315300,0.308600,0.310100,0.310100,105538490
2023-09-19,0.309000,0.321900,0.309000,0.320000,0.320000,269869121
2023-09-20,0.322700,0.326500,0.321300,0.325000,0.325000,248413052
2023-09-21,0.323700,0.324600,0.318200,0.319400,0.319400,149308968
2023-09-22,0.320000,0.327100,0.315300,0.324800,0.324800,198954089
2023-09-25,0.324900,0.326000,0.311200,0.314400,0.314400,180686389
2023-09-26,0.312200,0.314200,0.305100,0.306500,0.306500,135483505
2023-09-27,0.306000,0.307200,0.302100,0.302100,0.302100,100487344
2023-09-28,0.302200,0.303500,0.291400,0.294500,0.294500,222071127
2023-09-29,0.298900,0.298900,0.293600,0.296100,0.296100,128985836
2023-10-02,0.296100,0.302800,0.295700,0.297000,0.297000,143453791
2023-10-03,0.296100,0.296800,0.288400,0.292000,0.292000,135750103
2023-10-04,0.290000,0.291400,0.287000,0.289800,0.289800,123077053
2023-10-05,0.287400,0.287700,0.279400,0.282000,0.282000,219297340
2023-10-06,0.282000,0.286200,0.255100,0.265400,0.265400,392875902
2023-10-09,0.260000,0.263600,0.256300,0.260700,0.260700,190331490
2023-10-10,0.265000,0.273200,0.264900,0.273000,0.273000,195765862
2023-10-11,0.275000,0.277200,0.268200,0.271600,0.271600,163778677
2023-10-12,0.271600,0.275900,0.269600,0.270400,0.270400,115556032
2023-10-13,0.270400,0.281800,0.269000,0.274400,0.274400,247587078
